RH_pct,Wind_Spd_mph,Wind_Direction_deg,Low_Cloud_Ht_ft,Med_Cloud_Ht_ft,High_Cloud_Ht_ft,Visibility_mi,Atm_Press_hPa,Sea_Lev_Press_hPa,Altimeter_hPa,LES_Snowfall,idx
47,3,190,20000,0,0,10,988.7,1011.8,1011.5,0,12908
54,0,0,0,0,0,10,989.3,1012.1,1012.2,0,12909
58,3,140,0,0,0,10,989.3,1012.3,1012.2,0,12910
68,7,30,25000,0,0,10,991.7,1014.8,1014.6,0,12911
63,8,20,6500,25000,0,10,992,1015.1,1014.9,0,12912
63,7,10,7000,25000,0,10,992,1015,1014.9,0,12913
68,3,50,7000,16000,25000,10,992.3,1015.5,1015.2,0,12914
70,0,0,7000,25000,0,10,992.3,1015.6,1015.2,0,12915
73,0,0,6000,0,0,10,993,1016.3,1015.9,0,12916
76,0,0,6000,0,0,10,993.3,1016.6,1016.3,0,12917
82,0,0,0,0,0,10,994,1017.3,1016.9,0,12918
49,7,30,25000,0,0,10,993.3,1016.6,1016.3,0,12919
49,6,20,5500,25000,0,10,993,1016.2,1015.9,0,12920
59,3,30,5500,25000,0,10,993,1016.3,1015.9,0,12921
53,0,0,6000,25000,0,10,993.3,1016.7,1016.3,0,12922
54,0,0,6000,25000,0,10,994,1017.4,1016.9,0,12923
63,0,0,0,0,0,10,994.7,1017.8,1017.6,0,12924
70,0,0,0,0,0,10,994.7,1018.1,1017.6,0,12925
76,0,0,0,0,0,10,994.7,1017.9,1017.6,0,12926
26,13,200,5000,25000,0,10,992,1014.7,1014.9,0,12927
28,14,210,25000,0,0,10,992,1014.5,1014.9,0,12928
30,11,190,25000,0,0,10,991.7,1014.4,1014.6,0,12929
31,5,0,25000,0,0,10,992,1014.5,1014.9,0,12930
35,5,0,25000,0,0,10,992,1014.6,1014.9,0,12931
42,0,0,25000,0,0,10,992,1014.6,1014.9,0,12932
52,0,0,0,0,0,10,992.3,1015.2,1015.2,0,12933
66,0,0,0,0,0,10,992.7,1015.5,1015.6,0,12934
32,7,0,4000,25000,0,10,991.7,1014.3,1014.6,0,12935
30,5,180,7000,25000,0,10,991.3,1013.9,1014.2,0,12936
34,8,200,7000,25000,0,10,991,1013.5,1013.9,0,12937
52,0,0,7000,0,0,10,991,1013.7,1013.9,0,12938
59,0,0,7000,0,0,10,991.3,1014.3,1014.2,0,12939
69,0,0,0,0,0,10,991.3,1014.3,1014.2,0,12940
74,0,0,0,0,0,10,991.7,1014.5,1014.6,0,12941
74,0,0,0,0,0,10,992,1015,1014.9,0,12942
42,6,0,5500,8000,25000,10,991.3,1013.7,1014.2,0,12943
42,7,0,5500,8000,25000,10,991,1013.5,1013.9,0,12944
42,9,190,5000,8000,25000,10,991,1013.6,1013.9,0,12945
46,5,0,5000,25000,0,10,990.7,1013.4,1013.5,0,12946
0,3,60,6000,11000,25000,10,991,1013.7,1013.9,0,12947
80,3,280,15000,25000,0,10,991.3,1014.2,1014.2,0,12948
83,0,0,8000,16000,0,10,991.7,1014.6,1014.6,0,12949
86,0,0,0,0,0,8,991.7,1014.5,1014.6,0,12950
25,15,200,5000,15000,25000,10,992,1014.5,1014.9,0,12951
22,13,200,5000,18000,25000,10,991.7,1014.3,1014.6,0,12952
21,9,190,5000,14000,22000,10,992,1014.6,1014.9,0,12953
22,9,210,14000,25000,0,10,992.3,1015,1015.2,0,12954
29,3,200,14000,25000,0,10,993,1015.7,1015.9,0,12955
37,0,0,0,0,0,10,993.7,1016.3,1016.6,0,12956
43,0,0,0,0,0,10,994,1016.8,1016.9,0,12957
50,0,0,0,0,0,10,994.7,1017.2,1017.6,0,12958
32,9,230,7000,9500,0,10,993.7,1016.1,1016.6,0,12959
31,11,240,7500,0,0,10,993.3,1015.7,1016.3,0,12960
33,13,240,7500,0,0,10,993.3,1015.7,1016.3,0,12961
35,10,250,7000,0,0,10,993.7,1016.4,1016.6,0,12962
36,6,240,7000,25000,0,10,994.3,1017.1,1017.3,0,12963
44,0,0,25000,0,0,10,995,1017.5,1017.9,0,12964
52,0,0,25000,0,0,10,995,1017.6,1017.9,0,12965
54,0,0,0,0,0,10,995,1017.7,1017.9,0,12966
51,0,0,11000,15000,22000,10,996.3,1019.3,1019.3,0,12967
46,10,110,10000,15000,20000,10,995.7,1018.6,1018.6,0,12968
51,10,100,7500,15000,20000,10,995.3,1018.3,1018.3,0,12969
55,8,100,8000,12000,25000,10,995.7,1018.4,1018.6,0,12970
60,6,120,8000,25000,0,10,996.3,1019.4,1019.3,0,12971
65,6,70,6500,14000,20000,10,996,1019.1,1019,0,12972
72,5,120,20000,0,0,10,996.7,1019.8,1019.6,0,12973
72,0,0,8000,9500,0,10,996.7,1019.7,1019.6,0,12974
93,0,0,800,7500,0,6,991.3,1014.3,1014.2,0,12975
96,7,30,800,9000,0,3,990,1012.9,1012.9,0,12976
93,0,0,200,7000,9000,3,990,1013,1012.9,0,12977
93,0,0,200,6000,0,1,990.3,0,1013.2,0,12978
100,5,20,200,7000,10000,1,990,0,1012.9,0,12979
89,0,0,6500,10000,0,8,990.3,1013.2,1013.2,0,12980
86,3,90,10000,0,0,10,990.3,1013.1,1013.2,0,12981
83,0,0,9000,0,0,10,990,1013,1012.9,0,12982
57,9,320,2600,7500,0,10,988.7,1011.6,1011.5,0,12983
59,0,0,2600,0,0,10,988.7,1011.6,1011.5,0,12984
63,3,290,2800,0,0,10,989,1011.9,1011.9,0,12985
63,0,0,3000,0,0,10,989,1012,1011.9,0,12986
65,0,0,3200,0,0,10,989,1012.2,1011.9,0,12987
65,0,0,3000,7500,0,10,989.3,1012.2,1012.2,0,12988
71,0,0,7500,0,0,10,989.3,1012.3,1012.2,0,12989
77,0,0,7500,11000,0,10,989.7,1012.8,1012.5,0,12990
62,10,350,2400,25000,0,10,995.3,1018.7,1018.3,0,12991
60,11,30,2500,25000,0,10,996,1019.4,1019,0,12992
62,11,20,25000,0,0,10,996.7,1020,1019.6,0,12993
62,13,10,25000,0,0,10,997.3,1020.6,1020.3,0,12994
64,10,350,2500,25000,0,10,998,1021.5,1021,0,12995
69,15,360,2800,0,0,10,999,1022.4,1022,0,12996
69,18,20,2200,0,0,10,1000,1023.5,1023,0,12997
66,11,360,2200,0,0,10,1001,1024.6,1024,0,12998
42,8,30,25000,0,0,10,1006.6,1030.4,1029.8,0,12999
39,9,20,25000,0,0,10,1006,1029.7,1029.1,0,13000
39,9,20,15000,25000,0,10,1005.6,1029.5,1028.8,0,13001
42,7,30,15000,25000,0,10,1005.3,1029.2,1028.4,0,13002
44,0,0,25000,0,0,10,1005,1028.8,1028.1,0,13003
58,0,0,25000,0,0,10,1005,1029,1028.1,0,13004
68,0,0,0,0,0,10,1005,1029.1,1028.1,0,13005
71,0,0,0,0,0,10,1005.3,1029.1,1028.4,0,13006
25,11,170,5500,7000,0,10,987.7,1011.1,1010.5,0,13007
28,13,170,5500,7000,0,10,986,1009.1,1008.8,0,13008
31,6,0,4300,6000,0,10,985,1008.2,1007.8,0,13009
32,10,170,4700,0,0,10,984.4,1007.3,1007.1,0,13010
35,6,0,4900,25000,0,10,982.7,1005.7,1005.4,0,13011
38,7,0,4900,25000,0,10,981.7,1004.6,1004.4,0,13012
40,9,200,5500,0,0,10,980.7,1003.7,1003.4,0,13013
40,11,190,9500,0,0,10,979.7,1002.6,1002.4,0,13014
62,9,330,1600,2800,3600,10,988.3,1011.2,1011.2,0,13015
62,16,330,2800,4300,0,10,989.3,1012.3,1012.2,0,13016
59,13,340,2800,3700,4700,10,990,1013.1,1012.9,0,13017
62,8,340,3400,4500,0,10,991,1014.1,1013.9,0,13018
61,10,340,3700,4700,0,10,992,1015.1,1014.9,0,13019
64,9,340,4300,0,0,10,993,1016.2,1015.9,0,13020
64,10,340,4100,0,0,10,994,1017.3,1016.9,0,13021
67,13,350,3500,0,0,10,994,1017.3,1016.9,0,13022
54,10,20,2800,25000,0,10,998,1021.6,1021,0,13023
57,8,20,2800,25000,0,10,997.3,1020.7,1020.3,0,13024
57,8,360,25000,0,0,10,997,1020.4,1020,0,13025
59,7,20,25000,0,0,10,997,1020.6,1020,0,13026
66,5,30,18000,25000,0,10,997,1020.8,1020,0,13027
69,0,0,25000,0,0,10,997,1020.7,1020,0,13028
75,0,0,20000,0,0,10,997,1020.5,1020,0,13029
75,0,0,0,0,0,10,996.7,1020.3,1019.6,0,13030
85,7,100,900,1500,2500,2,989,1012.6,1011.9,0,13031
78,9,100,900,1600,2400,10,989.7,1013,1012.5,0,13032
81,9,90,1500,0,0,10,990.3,1013.7,1013.2,0,13033
84,5,70,1200,1600,0,10,991,1014.4,1013.9,0,13034
75,7,100,1600,2100,2600,10,991.3,1014.8,1014.2,0,13035
78,6,70,1200,2100,0,10,991.7,1015.1,1014.6,0,13036
81,5,90,1100,2000,3000,10,992,1015.4,1014.9,0,13037
78,5,70,2700,0,0,10,992,1015.5,1014.9,0,13038
57,5,160,2800,0,0,10,990.7,1014.2,1013.5,0,13039
56,6,0,2800,0,0,10,990.3,1013.6,1013.2,0,13040
55,6,130,3100,25000,0,10,990,1013.4,1012.9,0,13041
55,6,110,3400,25000,0,10,989.3,1012.7,1012.2,0,13042
60,3,150,4000,8000,20000,10,989.7,1013,1012.5,0,13043
73,3,310,3500,20000,0,10,989,1012.4,1011.9,0,13044
73,0,0,20000,0,0,10,988.3,1011.8,1011.2,0,13045
70,6,0,0,0,0,10,987,1010.4,1009.8,0,13046
43,6,250,3000,15000,25000,10,988.3,1011.3,1011.2,0,13047
48,0,0,3000,15000,25000,10,988,1011,1010.8,0,13048
64,0,0,15000,25000,0,10,987.7,1010.7,1010.5,0,13049
69,0,0,18000,25000,0,10,988,1011.1,1010.8,0,13050
79,0,0,25000,0,0,10,988.3,1011.4,1011.2,0,13051
79,0,0,25000,0,0,10,988.7,1011.8,1011.5,0,13052
82,0,0,25000,0,0,10,988.7,1011.6,1011.5,0,13053
89,0,0,0,0,0,10,988.7,1011.7,1011.5,0,13054
65,7,40,3000,0,0,10,989.7,1012.6,1012.5,0,13055
64,7,30,3000,0,0,10,989.7,1012.6,1012.5,0,13056
67,7,20,0,0,0,10,989.7,1012.6,1012.5,0,13057
77,6,50,0,0,0,10,990,1012.9,1012.9,0,13058
80,6,20,0,0,0,10,990.3,1013.5,1013.2,0,13059
83,3,10,0,0,0,10,991,1014,1013.9,0,13060
92,0,0,0,0,0,10,991.3,1014.3,1014.2,0,13061
92,0,0,0,0,0,8,991.7,1014.6,1014.6,0,13062
75,3,40,2300,4000,0,10,992,1014.9,1014.9,0,13063
75,5,360,4000,0,0,10,991.7,1014.7,1014.6,0,13064
77,0,0,2900,0,0,10,991.7,1014.7,1014.6,0,13065
83,0,0,1400,2500,0,10,992,1014.9,1014.9,0,13066
83,0,0,1900,2700,0,10,992.3,1015.3,1015.2,0,13067
89,0,0,1900,0,0,7,992.3,1015.4,1015.2,0,13068
87,0,0,700,1800,0,2,992.7,0,1015.6,0,13069
93,0,0,3600,4700,0,4,992.7,0,1015.6,0,13070
53,10,180,2000,8000,25000,10,988,1010.7,1010.8,0,13071
49,6,210,2200,7500,22000,10,988.7,1011.2,1011.5,0,13072
50,9,220,2000,6000,8000,10,988.7,1011.4,1011.5,0,13073
60,8,220,2700,5000,10000,10,988.7,1011.5,1011.5,0,13074
65,7,210,10000,22000,0,10,988.3,1011.2,1011.2,0,13075
64,7,240,3200,9500,0,10,989,1011.7,1011.9,0,13076
55,11,250,11000,14000,0,10,989.7,1012.3,1012.5,0,13077
55,11,240,11000,0,0,10,990,1012.8,1012.9,0,13078
48,15,250,4300,25000,0,10,990,1013,1012.9,0,13079
50,13,250,3900,25000,0,10,990,1013,1012.9,0,13080
51,13,240,4500,25000,0,10,990,1013,1012.9,0,13081
51,10,230,5000,25000,0,10,989.7,1012.9,1012.5,0,13082
47,16,260,4500,5500,25000,10,990,1013,1012.9,0,13083
49,7,250,5000,0,0,10,990,1012.9,1012.9,0,13084
44,14,280,6000,0,0,10,989.7,1012.7,1012.5,0,13085
51,14,310,4300,5500,0,10,989.3,1012.6,1012.2,0,13086
62,9,320,3500,4400,0,10,993.7,1017,1016.6,0,13087
76,13,340,2300,3100,0,9,994.3,1017.6,1017.3,0,13088
72,15,330,2300,3000,0,10,994.7,1018,1017.6,0,13089
75,6,330,1900,3700,0,10,995.3,1018.7,1018.3,0,13090
73,5,330,2800,3700,0,10,995.7,1019,1018.6,0,13091
82,7,350,2500,4600,0,8,996.3,1019.8,1019.3,0,13092
85,8,360,3500,0,0,6,996.3,1019.8,1019.3,0,13093
85,0,0,2900,3600,5500,10,996.3,1019.9,1019.3,0,13094
57,9,250,2500,6000,0,10,995,1018.6,1017.9,0,13095
60,5,230,2500,6000,0,10,994.7,1018.2,1017.6,0,13096
60,6,230,7500,0,0,10,994.7,1018.1,1017.6,0,13097
62,5,230,7000,25000,0,10,994.7,1018,1017.6,0,13098
69,0,0,7000,25000,0,10,994.7,1018.2,1017.6,0,13099
69,3,190,25000,0,0,10,995,1018.4,1017.9,0,13100
69,3,0,0,0,0,10,995,1018.5,1017.9,0,13101
67,3,190,0,0,0,10,995,1018.6,1017.9,0,13102
35,11,230,6500,14000,25000,10,991.7,1015,1014.6,0,13103
34,15,190,5000,14000,20000,10,991.3,1014.5,1014.2,0,13104
35,11,210,6000,10000,18000,10,991,1014.1,1013.9,0,13105
42,11,180,11000,18000,0,10,991,1014.4,1013.9,0,13106
42,6,0,10000,15000,0,10,991,1014.4,1013.9,0,13107
44,8,160,10000,0,0,10,991,1014.1,1013.9,0,13108
42,9,180,11000,0,0,10,990.3,1013.6,1013.2,0,13109
42,7,0,11000,0,0,10,990,1013.2,1012.9,0,13110
55,10,220,4200,8000,25000,10,983.4,1006.1,1006.1,0,13111
55,15,220,3800,6000,25000,10,983,1005.7,1005.8,0,13112
57,13,220,4100,5500,7000,10,983,1005.8,1005.8,0,13113
80,5,240,3800,4900,0,4,983,1006,1005.8,0,13114
89,9,250,1600,2200,0,3,984,1007.1,1006.8,0,13115
86,18,280,1800,2900,0,7,985,1008.1,1007.8,0,13116
85,10,270,1600,2800,3900,8,985.7,1008.6,1008.5,0,13117
87,5,250,2500,3100,0,9,985.7,0,1008.5,0,13118
62,11,250,3200,4400,5000,10,991,1014.3,1013.9,0,13119
62,10,250,3200,3900,5500,10,991.3,1014.7,1014.2,0,13120
67,8,250,3700,5000,6000,10,992.3,1015.6,1015.2,0,13121
55,8,260,4500,5500,0,10,993.3,1016.6,1016.3,0,13122
48,8,280,5000,7000,0,10,994,1017.3,1016.9,0,13123
64,0,0,5500,7000,0,10,994.7,1018,1017.6,0,13124
64,0,0,5500,7000,0,10,995.3,1018.8,1018.3,0,13125
75,0,0,7000,0,0,10,995.7,1019,1018.6,0,13126
73,10,280,2300,3700,6000,10,993,1016.3,1015.9,0,13127
60,15,300,2700,4800,10000,10,994,1017.2,1016.9,0,13128
62,9,290,3600,12000,15000,10,994.3,1017.7,1017.3,0,13129
60,9,300,3000,12000,20000,10,995,1018.5,1017.9,0,13130
62,7,290,3500,12000,18000,10,996,1019.4,1019,0,13131
55,10,290,5000,14000,19000,10,996.7,1020.1,1019.6,0,13132
50,9,300,6000,0,0,10,997.7,1020.9,1020.7,0,13133
52,7,310,5500,0,0,10,998.7,1021.9,1021.7,0,13134
42,8,230,5500,20000,0,10,1005.6,1029.3,1028.8,0,13135
38,0,0,6000,0,0,10,1005.3,1028.8,1028.4,0,13136
38,6,200,6000,0,0,10,1005.3,1029,1028.4,0,13137
53,0,0,6000,0,0,10,1005,1028.7,1028.1,0,13138
72,0,0,6000,14000,0,10,1005,1028.7,1028.1,0,13139
81,0,0,14000,0,0,10,1004.6,1028.6,1027.8,0,13140
81,0,0,22000,0,0,10,1004.3,1027.9,1027.4,0,13141
75,3,160,0,0,0,10,1004.3,1027.9,1027.4,0,13142
92,6,190,1300,0,0,3,987.3,1010.5,1010.2,0,13143
89,5,190,1300,0,0,2,986.7,1009.9,1009.5,0,13144
89,6,0,1300,0,0,10,986,1009,1008.8,0,13145
89,0,0,900,0,0,10,985.7,1008.8,1008.5,0,13146
92,5,0,900,0,0,3,985,1008.2,1007.8,0,13147
89,6,0,900,2100,3800,5,985,1008,1007.8,0,13148
92,3,0,700,0,0,4,985.4,1008.3,1008.1,0,13149
92,3,220,900,0,0,8,985,1008.1,1007.8,0,13150
86,7,210,2100,0,0,9,971.4,993.8,993.9,0,13151
90,6,0,1800,3500,0,4,970.1,992.7,992.6,0,13152
93,5,0,1800,6500,0,10,969.4,992,991.9,0,13153
89,8,240,1600,0,0,10,970.1,992.5,992.6,0,13154
86,22,290,1200,0,0,6,970.7,993.1,993.2,0,13155
89,14,310,1000,1800,0,9,972.7,995.2,995.3,0,13156
89,16,320,1200,4000,0,10,973.7,996.3,996.3,0,13157
92,20,310,1000,1400,0,4,974.7,997.3,997.3,0,13158
70,11,310,1800,2600,3200,10,987.7,1010.8,1010.5,0,13159
67,8,310,2600,3200,0,10,988.3,1011.6,1011.2,0,13160
68,9,320,2800,3600,0,10,988.7,1012,1011.5,0,13161
68,10,310,3000,0,0,10,989.3,1012.6,1012.2,0,13162
68,6,330,2700,3800,0,10,989.7,1012.9,1012.5,0,13163
76,3,280,2700,0,0,10,989.7,1012.9,1012.5,0,13164
73,3,320,2900,0,0,10,990,1013.4,1012.9,0,13165
67,7,320,2700,3400,0,10,990.7,1013.9,1013.5,0,13166
53,10,170,8000,16000,25000,10,983.7,1006.6,1006.4,0,13167
51,6,170,10000,16000,25000,10,982.7,1005.6,1005.4,0,13168
51,7,0,7500,16000,25000,10,982,1004.9,1004.7,0,13169
66,0,0,11000,18000,25000,10,982,1005.2,1004.7,0,13170
66,0,0,16000,25000,0,10,982,1004.9,1004.7,0,13171
63,3,0,18000,25000,0,10,980.7,1003.8,1003.4,0,13172
63,3,0,22000,0,0,10,981.4,1004.2,1004.1,0,13173
63,0,0,9000,0,0,10,981,1003.8,1003.7,0,13174
41,10,180,4000,8000,25000,10,974.1,996.4,996.6,0,13175
41,10,170,6000,9000,22000,10,973.7,996.2,996.3,0,13176
47,7,0,4900,6000,0,10,974.1,996.5,996.6,0,13177
67,0,0,4900,8000,9500,10,974.1,996.6,996.6,0,13178
58,7,0,4900,13000,20000,10,974.1,996.6,996.6,0,13179
62,7,170,4500,0,0,10,973.7,996.3,996.3,0,13180
74,7,0,3200,4100,9500,10,973.7,996.2,996.3,0,13181
80,14,140,4700,7000,9000,10,973.4,995.7,995.9,0,13182
74,11,200,2500,3700,7000,10,972.7,995.3,995.3,0,13183
66,10,200,2600,4000,8000,10,974.1,996.5,996.6,0,13184
71,9,190,2800,7000,9000,10,975,997.6,997.6,0,13185
79,3,0,2500,4400,5500,10,976.4,998.9,999,0,13186
76,3,140,7000,11000,0,10,977,999.6,999.7,0,13187
79,5,150,4000,5000,9000,10,977.4,1000.2,1000,0,13188
79,6,160,2400,5000,8000,10,978.4,1001.1,1001,0,13189
79,5,0,8000,10000,0,10,978,1000.9,1000.7,0,13190
76,5,70,2600,3500,5000,10,977,1000,999.7,0,13191
71,6,100,1900,2600,3500,10,977.4,1000.3,1000,0,13192
61,5,100,2900,4200,9500,10,977.7,1000.5,1000.3,0,13193
74,0,0,3000,3900,12000,10,978.4,1001.2,1001,0,13194
83,0,0,3700,5000,10000,10,978.7,1001.5,1001.4,0,13195
89,0,0,6000,10000,0,10,978.7,1001.7,1001.4,0,13196
88,0,0,5500,0,0,10,979,1001.9,1001.7,0,13197
88,0,0,5500,9500,0,10,979,1002,1001.7,0,13198
66,6,310,3600,9500,0,10,984,1007.1,1006.8,0,13199
61,3,300,3600,7500,0,10,984.7,1007.6,1007.5,0,13200
57,10,270,3600,7500,0,10,985,1008,1007.8,0,13201
74,3,240,7500,0,0,10,985.4,1008.5,1008.1,0,13202
82,3,240,0,0,0,10,986,1009.2,1008.8,0,13203
92,0,0,0,0,0,10,987,1010,1009.8,0,13204
92,5,230,0,0,0,10,987.3,1010.6,1010.2,0,13205
92,3,0,0,0,0,10,987.7,1010.9,1010.5,0,13206
47,5,0,4200,14000,25000,10,992.7,1015.8,1015.6,0,13207
45,6,250,6000,12000,25000,10,993,1016,1015.9,0,13208
47,6,250,8000,14000,25000,10,993,1015.9,1015.9,0,13209
69,3,260,7000,11000,25000,10,993.7,1016.8,1016.6,0,13210
76,0,0,10000,15000,25000,10,993.3,1016.6,1016.3,0,13211
86,0,0,13000,18000,0,10,993.3,1016.7,1016.3,0,13212
89,0,0,15000,18000,0,10,993.7,1017,1016.6,0,13213
89,0,0,0,0,0,10,993.7,1017,1016.6,0,13214
62,5,30,6500,14000,25000,10,992,1015,1014.9,0,13215
67,0,0,8000,17000,25000,10,991.3,1014.3,1014.2,0,13216
69,0,0,8000,17000,25000,10,991.3,1014.2,1014.2,0,13217
74,3,350,3800,8000,20000,10,991.3,1014.4,1014.2,0,13218
83,3,290,3800,0,0,10,992,1015.2,1014.9,0,13219
90,0,0,4500,8000,10000,7,991.7,1014.9,1014.6,0,13220
93,0,0,2600,3400,12000,8,991.3,1014.5,1014.2,0,13221
93,0,0,2900,3800,0,4,991.3,0,1014.2,0,13222
77,7,120,1400,2200,0,10,991,1013.9,1013.9,0,13223
80,10,100,1200,0,0,10,991.3,1014.1,1014.2,0,13224
83,8,110,1200,0,0,10,991.3,1014.2,1014.2,0,13225
90,9,100,900,0,0,10,991.3,1014.2,1014.2,0,13226
90,7,110,900,1500,0,10,991.7,1014.5,1014.6,0,13227
86,6,100,900,1500,0,10,992,1015,1014.9,0,13228
86,6,120,900,0,0,10,992,1015,1014.9,0,13229
86,6,0,900,0,0,10,992.3,1015.1,1015.2,0,13230
70,8,120,2000,6000,20000,10,989,1011.9,1011.9,0,13231
70,6,160,5500,8000,20000,10,989,1011.7,1011.9,0,13232
75,6,0,4700,6000,20000,10,989,1011.8,1011.9,0,13233
78,7,0,3500,6000,20000,10,989,1011.7,1011.9,0,13234
83,0,0,6000,20000,0,10,989,1011.7,1011.9,0,13235
83,3,0,3700,25000,0,10,988.7,1011.4,1011.5,0,13236
87,3,0,25000,0,0,10,988.3,1011,1011.2,0,13237
83,3,0,4100,5500,7000,9,988,1010.8,1010.8,0,13238
53,14,200,4900,25000,0,10,980.7,1002.8,1003.4,0,13239
53,13,200,4600,5500,25000,10,980.4,1002.5,1003,0,13240
53,13,190,4500,6000,25000,10,979.7,1002,1002.4,0,13241
53,15,200,4400,6000,0,10,980,1002.2,1002.7,0,13242
57,9,190,4200,6500,10000,10,980,1002.4,1002.7,0,13243
59,13,200,4000,7000,10000,10,979.7,1001.9,1002.4,0,13244
83,11,250,1500,2600,4700,10,982.4,1005,1005.1,0,13245
93,13,280,1300,0,0,2,984.4,0,1007.1,0,13246
47,7,310,3800,20000,0,10,1000.6,1024.2,1023.7,0,13247
49,7,0,3800,20000,0,10,1001,1024.6,1024,0,13248
53,10,280,4000,20000,0,10,1001.3,1024.8,1024.4,0,13249
59,5,290,4000,18000,25000,10,1001.6,1025.2,1024.7,0,13250
64,3,260,3600,15000,0,10,1002,1025.6,1025.1,0,13251
72,0,0,3900,15000,0,10,1002.3,1025.7,1025.4,0,13252
78,0,0,4100,0,0,10,1002,1025.4,1025.1,0,13253
78,0,0,4300,0,0,10,1002,1025.5,1025.1,0,13254
57,9,340,3500,0,0,10,1001.6,1025.2,1024.7,0,13255
55,7,350,3300,0,0,10,1002,1025.5,1025.1,0,13256
54,7,360,3500,0,0,10,1002,1025.6,1025.1,0,13257
54,10,340,3700,0,0,10,1002,1025.7,1025.1,0,13258
54,6,350,3900,0,0,10,1002.6,1026.1,1025.7,0,13259
57,0,0,5500,0,0,10,1002.6,1026.2,1025.7,0,13260
57,3,290,3900,5500,0,10,1002.6,1026.3,1025.7,0,13261
69,3,220,5000,0,0,10,1002.6,1026.4,1025.7,0,13262
45,11,360,5000,25000,0,10,1002,1025.6,1025.1,0,13263
51,14,360,5000,25000,0,10,1002,1025.5,1025.1,0,13264
51,13,350,5000,25000,0,10,1002,1025.6,1025.1,0,13265
50,13,20,5000,25000,0,10,1002.3,1025.9,1025.4,0,13266
53,8,360,5000,25000,0,10,1002.3,1026,1025.4,0,13267
53,10,20,5000,25000,0,10,1002.3,1025.8,1025.4,0,13268
57,10,60,5000,0,0,10,1002.3,1025.9,1025.4,0,13269
59,14,20,3200,0,0,10,1002.3,1026,1025.4,0,13270
49,18,10,3000,22000,0,10,999.3,1022.8,1022.4,0,13271
45,17,10,3000,22000,0,10,999,1022.4,1022,0,13272
45,11,360,3000,22000,0,10,998.3,1021.8,1021.3,0,13273
46,16,360,4100,22000,0,10,998,1021.3,1021,0,13274
45,20,10,4400,22000,0,10,997.3,1020.8,1020.3,0,13275
48,23,10,4400,22000,0,10,997,1020.3,1020,0,13276
46,22,360,4000,8000,22000,10,996.3,1019.7,1019.3,0,13277
45,21,10,0,0,0,10,995,1018.5,1017.9,0,13278
85,18,350,1300,0,0,3,983.4,1006.5,1006.1,0,13279
89,13,350,1100,0,0,5,983.4,1006.3,1006.1,0,13280
85,17,350,1300,0,0,7,983.4,1006.4,1006.1,0,13281
85,21,10,1300,2100,3000,7,983.7,1006.7,1006.4,0,13282
85,23,360,1500,1900,0,6,983.7,1006.7,1006.4,0,13283
82,18,360,1500,2200,0,10,983.4,1006.7,1006.1,0,13284
85,20,360,1500,2100,0,7,983.4,1006.5,1006.1,0,13285
86,15,360,1300,1800,0,7,983,0,1005.8,0,13286
85,14,340,800,1400,2700,5,982,1005.1,1004.7,0,13287
82,20,330,800,1500,2400,10,982,1005.2,1004.7,0,13288
82,15,340,1600,2400,0,10,982.4,1005.7,1005.1,0,13289
82,11,350,1200,1800,0,7,983,1006.1,1005.8,0,13290
88,15,340,900,1400,0,3,983.4,1006.5,1006.1,0,13291
88,13,340,900,1200,0,3,983.4,1006.5,1006.1,0,13292
85,15,340,1200,1800,0,5,983.4,1006.4,1006.1,0,13293
85,16,320,1400,0,0,10,983.4,1006.5,1006.1,0,13294
59,16,300,3400,4300,0,10,984,1007.2,1006.8,0,13295
57,13,310,3600,4500,11000,10,984.4,1007.4,1007.1,0,13296
59,9,300,4200,11000,0,10,984.7,1007.9,1007.5,0,13297
57,14,320,3700,4600,0,10,985,1008.3,1007.8,0,13298
57,14,340,3700,4700,0,10,985.7,1008.8,1008.5,0,13299
70,20,320,2200,3700,4500,10,986,1009.3,1008.8,0,13300
61,14,350,2600,3700,4500,10,986.4,1009.5,1009.1,0,13301
57,13,330,3900,4800,0,10,986.4,1009.6,1009.1,0,13302
69,14,350,2000,2800,3800,10,994,1017.5,1016.9,0,13303
64,16,340,2500,3600,6000,10,994.3,1017.8,1017.3,0,13304
69,8,350,2000,2700,3300,10,994.7,1018.1,1017.6,0,13305
69,11,350,2500,3500,5000,10,995.3,1018.9,1018.3,0,13306
69,9,360,2300,4100,0,10,996,1019.5,1019,0,13307
72,10,350,2100,2800,4100,10,996,1019.6,1019,0,13308
75,11,10,2500,4100,0,10,996.3,1020,1019.3,0,13309
81,9,350,1900,2500,3900,10,997,1020.4,1020,0,13310
67,10,350,2800,0,0,10,999.6,1023.3,1022.7,0,13311
61,6,10,2800,0,0,10,999.6,1023.4,1022.7,0,13312
67,7,350,2800,0,0,10,999.6,1023.2,1022.7,0,13313
67,8,10,2600,0,0,10,999.3,1023,1022.4,0,13314
67,7,10,2600,0,0,10,999.6,1023.3,1022.7,0,13315
69,6,100,2900,0,0,10,999.6,1023.5,1022.7,0,13316
72,0,0,2300,3000,0,10,999.6,1023.4,1022.7,0,13317
84,5,100,1900,2600,0,9,1000,1023.6,1023,0,13318
61,7,10,3000,0,0,10,999,1022.5,1022,0,13319
59,7,10,3000,0,0,10,999,1022.5,1022,0,13320
